city,latitude,longitude,year,weaptype1_txt,targtype1_txt
Baghdad,33.303567,44.371771,2017,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2017,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2017,Explosives,Private Citizens & Property
Radhwaniyah,33.18168,44.23542,2017,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2017,Firearms,Military
Abu Ghraib,33.31065,44.038206,2017,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2017,Explosives,Business
Baghdad,33.303567,44.371771,2017,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2017,Explosives,Military
Mosul,36.354146,43.143571,2017,Firearms,Terrorists/Non-State Militia
Baghdad,33.303567,44.371771,2017,Firearms,Military
Baghdad,33.303567,44.371771,2017,Explosives,Private Citizens & Property
Radhwaniyah,33.18168,44.23542,2017,Explosives,Private Citizens & Property
Nahrawan,33.37576,44.702866,2017,Explosives,Business
Baghdad,33.303567,44.371771,2017,Explosives,Government (General)
Baghdad,33.303567,44.371771,2017,Explosives,Military
Hawr Rajab,33.19392,44.408578,2017,Explosives,Private Citizens & Property
Mosul,36.354146,43.143571,2017,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2017,Explosives,Journalists & Media
Kirkuk,35.452112,44.375464,2017,Explosives,Business
Taji,33.540671,44.251268,2017,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2017,Explosives,Business
Baghdad,33.303567,44.371771,2017,Explosives,Police
Baghdad,33.303567,44.371771,2017,Explosives,Military
Kirkuk,35.452112,44.375464,2017,Firearms,Private Citizens & Property
Kirkuk,35.452112,44.375464,2017,Explosives,Educational Institution
Nahrawan,33.37576,44.702866,2017,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2017,Explosives,Military
Abu Ghraib,33.31065,44.038206,2017,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2017,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2017,Explosives,Business
Taji,33.540671,44.251268,2017,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2017,Explosives,Business
Yusufiyah,33.07835,44.254721,2017,Explosives,Private Citizens & Property
Nahrawan,33.37576,44.702866,2017,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2017,Explosives,Business
Baghdad,33.303567,44.371771,2017,Explosives,Police
Saba al-Bor,33.460821,44.157432,2017,Explosives,Private Citizens & Property
Nahrawan,33.37576,44.702866,2017,Explosives,Business
Baghdad,33.303567,44.371771,2017,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2017,Explosives,Military
Abu Ghraib,33.31065,44.038206,2017,Explosives,Private Citizens & Property
Ramadi,33.420949,43.295662,2017,Explosives,Military
Baghdad,33.303567,44.371771,2017,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2017,Explosives,Private Citizens & Property
Kirkuk,35.452112,44.375464,2017,Firearms,Private Citizens & Property
Madain,33.100528,44.584493,2017,Explosives,Business
Tarmiyah,33.66969,44.381316,2017,Explosives,Private Citizens & Property
Kirkuk,35.452112,44.375464,2017,Firearms,Military
Mosul,36.354146,43.143571,2017,Explosives,Police
Fallujah,33.349159,43.784197,2017,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2017,Explosives,Military
Mosul,36.354146,43.143571,2017,Explosives,Government (General)
Saba al-Bor,33.460821,44.157432,2017,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2017,Explosives,Terrorists/Non-State Militia
Baghdad,33.303567,44.371771,2017,Explosives,Business
Baghdad,33.303567,44.371771,2017,Explosives,Private Citizens & Property
Ramadi,33.420949,43.295662,2017,Explosives,Military
Baghdad,33.303567,44.371771,2017,Explosives,Business
Kirkuk,35.452112,44.375464,2017,Firearms,Military
Baghdad,33.303567,44.371771,2017,Explosives,Business
Baghdad,33.303567,44.371771,2017,Explosives,Utilities
Hawr Rajab,33.19392,44.408578,2017,Explosives,Terrorists/Non-State Militia
Baghdad,33.303567,44.371771,2017,Explosives,Military
Kirkuk,35.452112,44.375464,2017,Explosives,Violent Political Party
Kirkuk,35.452112,44.375464,2017,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2017,Explosives,Business
Baghdad,33.303567,44.371771,2017,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2017,Explosives,Business
Tarmiyah,33.66969,44.381316,2017,Explosives,Business
Kirkuk,35.452112,44.375464,2017,Explosives,Violent Political Party
Baghdad,33.303567,44.371771,2017,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2017,Explosives,Terrorists/Non-State Militia
Baghdad,33.303567,44.371771,2017,Explosives,Business
Nahrawan,33.37576,44.702866,2017,Explosives,Private Citizens & Property
Yusufiyah,33.07835,44.254721,2017,Explosives,Private Citizens & Property
Radhwaniyah,33.18168,44.23542,2017,Explosives,Business
Nahrawan,33.37576,44.702866,2017,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2017,Explosives,Private Citizens & Property
Taji,33.540671,44.251268,2017,Explosives,Business
Basra,30.510054,47.778094,2017,Explosives,Private Citizens & Property
Kirkuk,35.452112,44.375464,2017,Firearms,Police
Radhwaniyah,33.18168,44.23542,2017,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2017,Explosives,Educational Institution
Basra,30.510054,47.778094,2017,Explosives,Business
Abu Ghraib,33.31065,44.038206,2017,Explosives,Private Citizens & Property
Madain,33.100528,44.584493,2017,Explosives,Business
Mosul,36.354146,43.143571,2017,Explosives,Police
Mosul,36.354146,43.143571,2017,Explosives,Police
Tarmiyah,33.66969,44.381316,2017,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2017,Explosives,Business
Yusufiyah,33.07835,44.254721,2017,Explosives,Private Citizens & Property
Mosul,36.354146,43.143571,2017,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2017,Firearms,Military
Mosul,36.354146,43.143571,2017,Firearms,Police
Taji,33.540671,44.251268,2017,Explosives,Business
Nahrawan,33.37576,44.702866,2017,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2017,Firearms,Government (General)
Hawr Rajab,33.19392,44.408578,2017,Explosives,Police
Saba al-Bor,33.460821,44.157432,2017,Explosives,Business
Nahrawan,33.37576,44.702866,2017,Explosives,Business
Saba al-Bor,33.460821,44.157432,2017,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2017,Explosives,Business
Baghdad,33.303567,44.371771,2017,Explosives,Private Citizens & Property
Mosul,36.354146,43.143571,2017,Explosives,Private Citizens & Property
Mosul,36.354146,43.143571,2017,Explosives,Private Citizens & Property
Mosul,36.354146,43.143571,2017,Explosives,Private Citizens & Property
Latifiyah,32.982932,44.361597,2017,Explosives,Police
Baghdad,33.303567,44.371771,2017,Explosives,Business
Basra,30.510054,47.778094,2017,Explosives,Private Citizens & Property
Radhwaniyah,33.18168,44.23542,2017,Explosives,Private Citizens & Property
Madain,33.100528,44.584493,2017,Explosives,Government (General)
Hawr Rajab,33.19392,44.408578,2017,Explosives,Business
Mosul,36.354146,43.143571,2017,Explosives,Private Citizens & Property
Mosul,36.354146,43.143571,2017,Explosives,Private Citizens & Property
Tarmiyah,33.66969,44.381316,2017,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2017,Explosives,Private Citizens & Property
Kirkuk,35.452112,44.375464,2017,Explosives,Religious Figures/Institutions
Kirkuk,35.452112,44.375464,2017,Explosives,Police
Kirkuk,35.452112,44.375464,2017,Firearms,Police
Mosul,36.354146,43.143571,2017,Firearms,Military
Kirkuk,35.452112,44.375464,2017,Explosives,Business
Baqubah,33.743239,44.623824,2017,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2017,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2017,Explosives,Business
Fallujah,33.349159,43.784197,2017,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2017,Explosives,Private Citizens & Property
Mosul,36.354146,43.143571,2017,Explosives,Private Citizens & Property
Kirkuk,35.452112,44.375464,2017,Explosives,Military
Radhwaniyah,33.18168,44.23542,2017,Explosives,Business
Baghdad,33.303567,44.371771,2017,Explosives,Police
Baghdad,33.303567,44.371771,2017,Explosives,Business
Mosul,36.354146,43.143571,2017,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2017,Explosives,Government (General)
Nahrawan,33.37576,44.702866,2017,Explosives,Business
Taji,33.540671,44.251268,2017,Explosives,Private Citizens & Property
Mosul,36.354146,43.143571,2017,Firearms,Police
Mosul,36.354146,43.143571,2017,Firearms,Journalists & Media
Baghdad,33.303567,44.371771,2017,Explosives,Private Citizens & Property
Madain,33.100528,44.584493,2017,Explosives,Business
Baghdad,33.303567,44.371771,2017,Firearms,Military
Radhwaniyah,33.18168,44.23542,2017,Explosives,Private Citizens & Property
Mosul,36.354146,43.143571,2017,Explosives,Business
Baghdad,33.303567,44.371771,2017,Firearms,Military
Mosul,36.354146,43.143571,2017,Firearms,Private Citizens & Property
Saba al-Bor,33.460821,44.157432,2017,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2017,Explosives,Utilities
Baghdad,33.303567,44.371771,2017,Explosives,Private Citizens & Property
Yusufiyah,33.07835,44.254721,2017,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2017,Explosives,Private Citizens & Property
Kirkuk,35.452112,44.375464,2017,Explosives,Military
Baghdad,33.303567,44.371771,2017,Explosives,Government (General)
Nahrawan,33.37576,44.702866,2017,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2017,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2017,Firearms,Military
Nahrawan,33.37576,44.702866,2017,Explosives,Business
Baghdad,33.303567,44.371771,2017,Firearms,Government (General)
Hawr Rajab,33.19392,44.408578,2017,Explosives,Terrorists/Non-State Militia
Tarmiyah,33.66969,44.381316,2017,Explosives,Private Citizens & Property
Mosul,36.354146,43.143571,2017,Firearms,Private Citizens & Property
Mosul,36.354146,43.143571,2017,Firearms,Business
Abu Ghraib,33.31065,44.038206,2017,Explosives,Private Citizens & Property
Taji,33.540671,44.251268,2017,Explosives,Business
Baqubah,33.743239,44.623824,2017,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2017,Explosives,Business
Madain,33.100528,44.584493,2017,Explosives,Private Citizens & Property
Latifiyah,32.982932,44.361597,2017,Explosives,Terrorists/Non-State Militia
Baghdad,33.303567,44.371771,2017,Explosives,Business
Baghdad,33.303567,44.371771,2017,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2017,Explosives,Private Citizens & Property
Baghdad,33.279168,44.49425,2017,Explosives,Government (General)
Baghdad,33.303567,44.371771,2017,Explosives,Private Citizens & Property
Taji,33.540671,44.251268,2017,Explosives,Private Citizens & Property
Kirkuk,35.452112,44.375464,2017,Firearms,Police
Basra,30.510054,47.778094,2017,Explosives,Business
Kirkuk,35.452112,44.375464,2017,Explosives,Military
Baghdad,33.303567,44.371771,2017,Explosives,Business
Fallujah,33.349159,43.784197,2017,Explosives,Military
Nahrawan,33.37576,44.702866,2017,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2017,Explosives,Business
Baghdad,33.303567,44.371771,2017,Explosives,Private Citizens & Property
Tarmiyah,33.66969,44.381316,2017,Explosives,Private Citizens & Property
Radhwaniyah,33.18168,44.23542,2017,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2017,Explosives,Private Citizens & Property
Basra,30.510054,47.778094,2017,Explosives,Business
Baghdad,33.303567,44.371771,2017,Explosives,Business
Yusufiyah,33.07835,44.254721,2017,Explosives,Business
Kirkuk,35.452112,44.375464,2017,Explosives,Military
Mosul,36.354146,43.143571,2017,Explosives,Terrorists/Non-State Militia
Taji,33.540671,44.251268,2017,Explosives,Private Citizens & Property
Abu Ghraib,33.31065,44.038206,2017,Explosives,Private Citizens & Property
Kirkuk,35.452112,44.375464,2017,Explosives,Private Citizens & Property
Mosul,36.354146,43.143571,2017,Firearms,Police
Kirkuk,35.452112,44.375464,2017,Explosives,Police
Baghdad,33.303567,44.371771,2017,Explosives,Military
Tarmiyah,33.66969,44.381316,2017,Explosives,Private Citizens & Property
Latifiyah,32.982932,44.361597,2017,Explosives,Military
Basra,30.510054,47.778094,2017,Explosives,Business
Baghdad,33.303567,44.371771,2017,Explosives,Private Citizens & Property
Radhwaniyah,33.18168,44.23542,2017,Explosives,Business
Baghdad,33.303567,44.371771,2017,Explosives,Private Citizens & Property
Abu Ghraib,33.31065,44.038206,2017,Firearms,Military
Kirkuk,35.452112,44.375464,2017,Firearms,Private Citizens & Property
Kirkuk,35.452112,44.375464,2017,Firearms,Government (General)
Baghdad,33.303567,44.371771,2017,Firearms,Utilities
Madain,33.100528,44.584493,2017,Explosives,Terrorists/Non-State Militia
Radhwaniyah,33.18168,44.23542,2017,Explosives,Business
Abu Ghraib,33.31065,44.038206,2017,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2017,Explosives,Business
Kirkuk,35.452112,44.375464,2017,Explosives,Government (General)
Baghdad,33.303567,44.371771,2017,Explosives,Business
Kirkuk,35.452112,44.375464,2017,Explosives,Business
Kirkuk,35.452112,44.375464,2017,Explosives,Business
Kirkuk,35.452112,44.375464,2018,Explosives,Private Citizens & Property
Radhwaniyah,33.18168,44.23542,2018,Explosives,Military
Tarmiyah,33.66969,44.381316,2018,Explosives,Military
Kirkuk,35.452112,44.375464,2018,Firearms,Private Citizens & Property
Taji,33.540671,44.251268,2018,Explosives,Private Citizens & Property
Madain,33.100528,44.584493,2018,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2018,Explosives,Private Citizens & Property
Mosul,36.209547,43.211052,2018,Firearms,Business
Ramadi,33.420949,43.295662,2018,Explosives,Private Citizens & Property
Basra,30.510054,47.778094,2018,Explosives,Private Citizens & Property
Latifiyah,32.982932,44.361597,2018,Explosives,Private Citizens & Property
Radhwaniyah,33.18168,44.23542,2018,Explosives,Private Citizens & Property
Saba al-Bor,33.460821,44.157432,2018,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2018,Explosives,Business
Baghdad,33.303567,44.371771,2018,Explosives,Business
Kirkuk,35.452112,44.375464,2018,Explosives,Private Citizens & Property
Nahrawan,33.37576,44.702866,2018,Explosives,Private Citizens & Property
Kirkuk,35.452112,44.375464,2018,Firearms,Government (General)
Taji,33.540671,44.251268,2018,Explosives,Private Citizens & Property
Taji,33.540671,44.251268,2018,Explosives,Police
Mosul,36.354146,43.143571,2018,Explosives,Government (General)
Baghdad,33.303567,44.371771,2018,Firearms,Utilities
Baghdad,33.303567,44.371771,2018,Firearms,Government (General)
Madain,33.100528,44.584493,2018,Explosives,Business
Nahrawan,33.37576,44.702866,2018,Explosives,Business
Baghdad,33.303567,44.371771,2018,Explosives,Business
Baghdad,33.303567,44.371771,2018,Explosives,Government (General)
Kirkuk,35.452112,44.375464,2018,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2018,Explosives,Police
Basra,30.510054,47.778094,2018,Explosives,Religious Figures/Institutions
Basra,30.510054,47.778094,2018,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2018,Firearms,Government (General)
Tarmiyah,33.66969,44.381316,2018,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2018,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2018,Explosives,Religious Figures/Institutions
Baghdad,33.303567,44.371771,2018,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2018,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2018,Firearms,Military
Taji,33.540671,44.251268,2018,Explosives,Business
Baqubah,33.743239,44.623824,2018,Firearms,Police
Mosul,36.354146,43.143571,2018,Explosives,Private Citizens & Property
Madain,33.100528,44.584493,2018,Explosives,Business
Tarmiyah,33.66969,44.381316,2018,Explosives,Private Citizens & Property
Hawr Rajab,33.19392,44.408578,2018,Explosives,Business
Taji,33.540671,44.251268,2018,Explosives,Private Citizens & Property
Madain,33.100528,44.584493,2018,Explosives,Private Citizens & Property
Mahmudiyah,33.057992,44.354838,2018,Explosives,Business
Hawr Rajab,33.19392,44.408578,2018,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2018,Explosives,Government (General)
Baghdad,33.303567,44.371771,2018,Explosives,Business
Yusufiyah,33.07835,44.254721,2018,Explosives,Private Citizens & Property
Tarmiyah,33.66969,44.381316,2018,Explosives,Military
Abu Ghraib,33.31065,44.038206,2018,Explosives,Private Citizens & Property
Baghdad,33.303567,44.371771,2018,Explosives,Business
Baghdad,33.303567,44.371771,2018,Explosives,Private Citizens & Property
